5, 10495, QUPCB, QUESO PANELA ORO 85 (PRO), 55, 0.78
5, 10495, ASUPER, SALCHICHA SAN ANTONIO 3KG, 113, 1
5, 10495, CAIC, CAJETA IMPERIAL 1/4 300GR, 15, 1
5, 10495, EM1, CATSUP EMBASA 1KG, 23, 2
5, 10495, CAH, CARTERA HUEVO , 27.5, 1
5, 10495, PAMNS, PAN MEDIAS NOCHES SUPER 16PZ GRANDE, 55, 1
5, 10495, CRCCHORRO, CREMA IMPERIAL              , 44, 1
5, 10495, JAPSRA, JAMON PIERNA SAN RAFAEL , 119, 1
10, 1276, EXQAD, EXHIBIDOR QUESO AMARILLO DAISY, 93, 1
9, 1058, ADM1, ADOBERA MESA IMPERIAL 1KG 77, 77, 0.96
9, 1058, AST, QUESO ASADERO TRADICIONAL 1KG, 103, 1
9, 1058, QUC1M, QUESO COTIJA SECO 1 MOLIDO 107, 107, 1
6, 69, TOIS, TOTOPOS IMPERIAL 260GR, 15.5, 1
15, 2420, LA4, YOGURT LACTIGURT 4KG, 109, 2
15, 2420, YOK, YOGURT YOPLAIT 1KG, 29.5, 1
15, 2420, BASC, BASE SABINO 17KG, 158, 1
15, 2420, CRCCUCHORRO, CREMA IMPERIAL CUBETA 18KG, 785, 1
15, 2420, LED24C, LECHERA DUPAOLI 24KG CUBETA GRANDE, 1105, 1
19, 3300, ADM1, ADOBERA MESA IMPERIAL 1KG 77, 77, 1.105
16, 2614, MAI, QUESO MANCHEGO IMPERIAL 134, 134, 0.61
16, 2614, MAD1, MARGARINA DELICIA 1KG KILO, 49, 1
16, 2614, PH2, PHILADELPHIA 1.9KG PIEZA, 279, 1
16, 2614, PANK, PAN MOLIDO KELLOGGS 1KG, 65, 3
16, 2614, CAH, CARTERA HUEVO , 60, 1
7, 398, ADFSK, ADOBERA FUNDIR SANDRITA 165, 165, 2.045
7, 398, QUFSMM1, ADOBERA SAN MIGUEL DORADA 1K (PRO) 134, 134, 1.98
7, 398, HUC, PRECIO HC, 24.5, 25.1
13, 1839, SAPZC2, SALCHICHA PAVO CAPIS 2.5KG (PRO), 134, 1
13, 1839, CRIO, CREMA IMPERIAL ORO, 59, 0.5
13, 1839, JPA, JAMON PIERNA ANDALUCIA, 89, 1
7, 540, ADFOM, ADOBERA FUNDIR IMPERIAL ORO 1/2KG 109, 54.5, 1
7, 540, BEY242, BEBER YOPLAIT 220ML, 8.5, 10
7, 540, PRMVY90, PROMO MINI VASO YOPLAIT 90GR (10PZ), 24, 1
7, 540, QUC1, QUESO COTIJA SECO 1 TROZO 107, 107, 0.285
7, 540, CAH, CARTERA HUEVO , 53, 1
7, 540, PABBG, PAN BLANCO BIMBO GRANDE, 41, 1
7, 540, TONO, TOSTADA NOPAL IMPERIAL VERDE , 15, 2
8, 888, CRBTC, CREMA BATIR TOP CREAM 2KG (4PZ), 474, 2
15, 2545, MAI, QUESO MANCHEGO IMPERIAL 134, 134, 3.01
15, 2545, SAPZC1, SALCHICHA PAVO CAPIS 1KG (PRO), 62, 1
15, 2545, TON, TOCINO NAYAR, 113, 1
15, 2545, CHRZG, CHILES RAJAS GRANEL (PRO), 37, 2
15, 2545, HUC, PRECIO HC, 28, 23.4
15, 2545, CRZP, CREMA ORDEÑA (PRO), 29, 3
15, 2545, JAPT, JAMON PAVO IMPERIAL TRADICIONAL, 79, 2
13, 1747, SAPSM, SALCHICHA PAVO SAN RAFAEL 1/2KG, 58, 1
13, 1737, ARRI, ARRACHERA MARINADA IMPERIAL, 84, 3
12, 1613, CRBTC, CREMA BATIR TOP CREAM 2KG (4PZ), 474, 2
12, 1613, SAPZC1, SALCHICHA PAVO CAPIS 1KG (PRO), 62, 1
12, 1613, DUCA3, DURAZNO EN CUBOS 3KG, 167, 1
12, 1613, MECU, MERMELADA IMPERIAL 5KG CUBETA CHICA, 145, 1
12, 1613, PIC3K, PINA REBANADA ASTRA 3KG, 149, 1
12, 1613, JAPSRA, JAMON PIERNA SAN RAFAEL , 119, 0.5
12, 1613, QUGA1, QUESO GOUDA ACOMODADO (PRO) 149, 149, 1.5
9, 1025, QUAM, ADOBERA FUNDIR MOY 1/4KG 142, 35.5, 5
9, 1025, ADMIM, ADOBERA MESA IMPERIAL 1/2KG 77, 38.5, 1
9, 1025, YAMT, YAKULT 1/2 TIRA (15PZ) MEDIA, 99, 1
9, 1025, CRIO, CREMA IMPERIAL ORO, 59, 2
9, 1025, JPA, JAMON PIERNA ANDALUCIA, 89, 2
14, 1973, REZ, REQUESON ORDENA (PRO) 43, 43, 0.575
14, 1973, TOHIR, TORTILLA HARINA IMPERIAL 8PZ, 12.5, 2
14, 1973, TOD, TOSTADA DESHIDRATADA IMPERIAL 22PZ, 13.5, 2
14, 1973, CRZP, CREMA ORDEÑA (PRO), 29, 0.5
13, 1805, MAY1C, MARGARINA YURECUARO 1KG (10PZ), 525, 1
13, 1805, QUMOB, QUESO MOLIDO ORDENA (PRO) BOLSA 5KG, 220, 1
13, 1805, LENC, LECHERA NESTLE 25.5KG, 1357, 1
13, 1805, CRE, CREMA EXTRA, 34, 8
13, 1805, CRIO, CREMA IMPERIAL ORO, 59, 8
16, 2839, ADFO1, ADOBERA FUNDIR IMPERIAL ORO 1KG 109, 109, 2.82
16, 2839, QUPCB, QUESO PANELA ORO 85 (PRO), 55, 2
16, 2839, MAD1, MARGARINA DELICIA 1KG KILO, 49, 4
16, 2839, TOJI, TORTILLA HARINA IMPERIAL 10PZ JUMBO , 42, 5
16, 2839, TOHIR, TORTILLA HARINA IMPERIAL 8PZ, 12.5, 5
16, 2839, CRIO, CREMA IMPERIAL ORO, 59, 4
16, 2839, JAVPCAP, JAMON VIRGINIA PAVO CAPIS (PRO), 111, 0.5
16, 2839, TOZFR1, TOCINO ESPECIAL ACOMODADO 129, 129, 2
10, 1343, SAAP, SALCHICHA VIENA ANDALUCIA 3KG, 95.5, 4
10, 1343, JUPM, JUGO PACIFIC MIX 4L, 91, 2
10, 1343, CAH, CARTERA HUEVO , 55, 1
17, 2921, ADMM, ADOBERA MESA MANZANILLA 1KG 105, 105, 2.03
17, 2921, BELY220, BEBER LIGHT YOPLAIT 242ML, 11.5, 1
17, 2921, EXMD90C, EXHIBIDOR DELICIA 90G (12PZ) EXHIBIDOR, 79, 1
17, 2921, GEI, GELATINA SABORES AGUA/LECHE IMPERIAL, 10.5, 10
17, 2921, CHRV3A, CHILES RAJAS VITROLERO 3.8KG, 69, 1
17, 2921, PRYBL, PROMO YOPLAIT BEBER LIGHT (5PZ), 55, 1
17, 2921, JPA, JAMON PIERNA ANDALUCIA, 89, 4
17, 2921, QUPCAP, QUESO PUERCO CAPIS (PRO), 104, 0.5
12, 1466, QUAM, ADOBERA FUNDIR MOY 1/4KG 142, 35.5, 4
12, 1466, BEY242, BEBER YOPLAIT 220ML, 8.5, 10
12, 1466, CHRA, CHORIZO ANDALUCIA RANCHERO 5KG BOLSA , 290, 1
12, 1466, ASUPER, SALCHICHA SAN ANTONIO 3KG, 113, 3
12, 1466, TON, TOCINO NAYAR, 113, 1
12, 1466, TOHIR, TORTILLA HARINA IMPERIAL 8PZ, 12.5, 2
12, 1466, CARIH1, CARNE HAMBURGUESA RES IMPERIAL, 59, 5
12, 1466, MASVC13, MAYONESA STAR VALUE 13KG CUBETA AZUL, 669, 1
12, 1466, CRCCHORRO, CREMA IMPERIAL              , 44, 2
12, 1466, JAPVVV, JAMON PAVO AROOS (PRO), 71.5, 1
12, 1466, ACL20, ACEITE LIBERTADOR 20L BIDON RELLENADO, 819, 1
12, 1466, RICA9, CATSUP RICA 9KG, 180, 1
16, 2601, HUC, PRECIO HC, 28, 11.6
16, 2601, CRIO, CREMA IMPERIAL ORO, 59, 0.5
16, 2601, JPA, JAMON PIERNA ANDALUCIA, 89, 0.5
14, 2200, MAI, QUESO MANCHEGO IMPERIAL 134, 134, 0.565
14, 2200, QUOSJ1, QUESO OAXACA IMPERIAL ORO 1/4KG 122, 30.5, 1
14, 2200, CAH, CARTERA HUEVO , 60, 1
14, 2200, CRCCHORRO, CREMA IMPERIAL              , 44, 0.5
14, 2200, JAPVV, JAMON PAVO VIRGINIA FUD, 129, 0.25
10, 1363, QUAMK, ADOBERA FUNDIR MOY 1KG 142, 142, 2.455
10, 1363, GEAD, GELATINA AGUA DANY , 6, 10
10, 1363, GEI, GELATINA SABORES AGUA/LECHE IMPERIAL, 10.5, 6
10, 1363, SAPA, SALCHICHA PAVO ANDALUCIA 2.25KG, 100, 1
10, 1363, TON, TOCINO NAYAR, 113, 1
10, 1363, JPA, JAMON PIERNA ANDALUCIA, 89, 2
9, 1167, MIIC5A, MIEL 5KG CUBETA (ALEX), 145, 1
9, 999, CHPI, CHORIZO PIERNA IMPERIAL ASAR 58, 58, 2.14
9, 999, ARRIM, ARRACHERA MARINADA MAYOREO, 82, 10
9, 999, QUCMI, QUESO CUBICADO MIXTO IMPERIAL (PRO), 79.5, 2
9, 999, RET, RECORTE TOCINO IMPERIAL, 79, 1
9, 999, JPA, JAMON PIERNA ANDALUCIA, 89, 0.5
13, 1866, CHRA, CHORIZO ANDALUCIA RANCHERO 5KG BOLSA , 290, 1
10, 1384, YOK, YOGURT YOPLAIT 1KG, 29.5, 6
10, 1384, YOK, YOGURT YOPLAIT 1KG, 29.5, 6
10, 1384, YOK, YOGURT YOPLAIT 1KG, 29.5, 6
10, 1384, CREC, CREMA EXTRA CUBETA 18KG, 614, 2
19, 3418, QUMEV, QUESO MOLIDO ECONOMICO VANIA (PRO), 28, 1
19, 3418, CRE, CREMA EXTRA, 34, 1.25
10, 1261, CHC3, CHIPOTLE CAREY 3KG, 174, 2
16, 2798, QUAFG, QUESO AMARILLO FRANJA GRANEL, 52, 1
16, 2798, QUC1, QUESO COTIJA SECO 1 TROZO 107, 107, 0.5
16, 2798, JAR, JAMON AMERICANO RIOJA (PRO), 71, 1
19, 3265, ARRIM, ARRACHERA MARINADA MAYOREO, 82, 10
19, 3265, DEQUI, DEDOS QUESO IMPERIAL, 99, 5
10, 1401, CHI, CHORIZO IMPERIAL FREIR 48, 48, 2.134
10, 1401, GEAD, GELATINA AGUA DANY , 6, 10
16, 2574, QUMCN, QUESO  MOZZARELA CUBICADO NAVARRO 1KG, 176, 2
17, 3091, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105, 105, 3.05
17, 3091, ADMM1, ADOBERA MESA MAZAMITLA 1KG 97, 97, 2.96
17, 3091, MAD1K, MANTEQUILLA DAISY 1KG, 107, 3
17, 3091, QUMC, QUESO MANCHEGO CAPIS 400GR, 37, 1
17, 3091, QUMEV, QUESO MOLIDO ECONOMICO VANIA (PRO), 28, 4
17, 3091, QUMM, QUESO MOLIDO MONARCA 5KG BOLSA (PRO), 390, 1
17, 3091, QUC2, QUESO COTIJA FRESCO 2 TROZO 79, 79, 2.085
17, 3091, QUC1, QUESO COTIJA SECO 1 TROZO 107, 107, 2.155
17, 3091, BOMC, BOING 1/2L (24PZ), 275, 1
17, 3091, CAH, CARTERA HUEVO , 61, 0.5
17, 3091, MAM34MMK, MAYONESA MCCORMICK 3.4KG, 277, 1
16, 2832, YOYMC, YOGURT YOPLAIT 4KG CUBETA MAYOREO, 108, 80
16, 2832, CRE, CREMA EXTRA, 34, 12
13, 1769, SAV3, SALCHICHA VIVA 3KG, 113, 1
13, 1769, JPA, JAMON PIERNA ANDALUCIA, 89, 4
10, 1274, QU, QUESO PANELA IMPERIAL 69, 45, 1
10, 1274, SAV1, SALCHICHA VIVA GRANEL, 38, 0.5
10, 1274, MAIC, MAYONESA IMPERIAL 1/4KG, 21, 0.5
10, 1274, CAH, CARTERA HUEVO , 55, 1
10, 1274, CRP, CREMA PURA, 22, 0.5
5, 10523, REZ, REQUESON ORDENA (PRO) 43, 43, 2.422
5, 10523, QUM, QUESO MOLIDO MONARCA (PRO), 79, 4
5, 10523, YOK, YOGURT YOPLAIT 1KG, 29.5, 1
5, 10523, QUC1, QUESO COTIJA SECO 1 TROZO 107, 107, 1
5, 10523, LEEC1, LECHE EVAPORADA CLAVEL 1KG, 49.5, 2
5, 10523, LEI1, LECHERA IMPERIAL 1KG, 54, 1
5, 10523, VIBAG, VINAGRE BLANCO ASTRA GALON 5LT, 49, 1
5, 10523, CRZP, CREMA ORDEÑA (PRO), 29, 6
9, 1152, CUP1, CUERITOS PICADOS IMPERIAL 1KG, 17.5, 1
9, 1152, PAFI, PAPAS FRITAS IMPERIAL MAYOREO, 13.5, 10
10, 1406, CEI220, CEREZA IMPERIAL 220GR APROX., 28, 1
10, 1406, LENG, LECHERA NESTLE GRANEL (PRO), 59, 1
10, 1406, CRE, CREMA EXTRA, 34, 2.5
10, 1406, JAPVVV, JAMON PAVO AROOS (PRO), 71.5, 1
19, 3333, CHRZG, CHILES RAJAS GRANEL (PRO), 37, 1
19, 3333, PAIBG, PAN INTEGRAL BIMBO GRANDE, 46, 1
19, 3333, JAR, JAMON AMERICANO RIOJA (PRO), 71, 1
14, 2128, GOIB, QUESO GOUDA IMPERIAL 134, 134, 1.012
14, 2128, PAFC, PAPAS FRANCESA IMPERIAL 2.5KG, 119, 2
14, 2128, QUN1, QUESO PARA NACHOS SABINO 1KG, 24, 2
14, 2128, TOI, TOCINO IMPERIAL , 112, 1
14, 2128, ACC15, ACEITE CRISTAL 1.5L, 69.5, 1
14, 2128, PAMNS, PAN MEDIAS NOCHES SUPER 16PZ GRANDE, 55, 2
9, 974, QUFSMDM, ADOBERA SAN MIGUEL DORADA 1/2KG 134, 67, 4
9, 974, QUFSMD, ADOBERA SAN MIGUEL DORADA 1/4KG 134, 33.5, 12
9, 974, PIAP, PIERNA ANDALUCIA EN PIEZAS , 87, 5.51
9, 974, YOK, YOGURT YOPLAIT 1KG, 29.5, 8
9, 974, CRIO, CREMA IMPERIAL ORO, 59, 12
17, 3059, CRLL, CREMA LALA 900L ROJA, 67, 2
17, 3059, PABP, PAN BIMBOLLO PARRILLERO 8PZ CHICO, 62, 1
17, 3059, PAIBG, PAN INTEGRAL BIMBO GRANDE, 46, 1
17, 3059, PATAB, PAN TOSTADO AZUL BIMBO, 29.5, 1
17, 3059, PARRILLA, PARRILLADA IMPERIAL, 70, 0.5
17, 3059, TOD, TOSTADA DESHIDRATADA IMPERIAL 22PZ, 13.5, 2
17, 3164, CHZ, CHORIZO LA CASA (PRO), 72, 1.08
17, 3164, EXMD90C, EXHIBIDOR DELICIA 90G (12PZ) EXHIBIDOR, 79, 1
17, 3164, MAE90A, EXHIBIDOR EUGENIA 90GR (12P) EXHIBIDOR, 167, 1
17, 3164, PH190, PHILADELPHIA 180GR PIEZA, 30, 3
17, 3164, YOLY1, YOGURT LIGHT YOPLAIT 1KG, 34, 1
17, 3164, YOK, YOGURT YOPLAIT 1KG, 29.5, 1
17, 3164, YOK, YOGURT YOPLAIT 1KG, 29.5, 1
17, 3164, CRIO, CREMA IMPERIAL ORO, 59, 6
6, 84, CHEP, CHORIZO EL PASTOR 89 (PRO), 89, 5.105
6, 84, ARRIM, ARRACHERA MARINADA MAYOREO, 82, 10
13, 1875, PEIG, PEPERONI IMPORTADO A GRANEL, 157, 2.06
13, 1875, ARRIM, ARRACHERA MARINADA MAYOREO, 82, 6
13, 1875, CALDC1, CAJETA LUPERCIO DOBLE CREMA 1KG (PRO), 59, 1
13, 1875, PH190, PHILADELPHIA 180GR PIEZA, 30, 2
13, 1875, TON1, TOCINO NAYAR MAYOREO 112, 112, 3
13, 1875, PIRC800, PINA REBANADA 800GR, 37, 4
13, 1875, QUNH, QUESO PARA NACHOS HELLMANS 1KG, 74, 3
13, 1875, MASV, MAYONESA STAR VALUE 3.45KG AZUL, 184, 1
13, 1875, CRCCHORRO, CREMA IMPERIAL              , 44, 1
13, 1875, QUGA1, QUESO GOUDA ACOMODADO (PRO) 149, 149, 3
14, 2084, PEIG, PEPERONI IMPORTADO A GRANEL, 157, 0.995
14, 2084, ARRI, ARRACHERA MARINADA IMPERIAL, 84, 4
13, 1696, ADFO1, ADOBERA FUNDIR IMPERIAL ORO 1KG 109, 109, 0.905
13, 1696, SAPZCM, SALCHICHA PAVO CAPIS 1/2KG (PRO), 33.5, 1
13, 1696, YAMT, YAKULT 1/2 TIRA (15PZ) MEDIA, 99, 1
13, 1696, JPA, JAMON PIERNA ANDALUCIA, 89, 0.5
14, 2106, SAIC2, SALSA INGLESA CROSS&BL 1.9L GRANDE, 259, 2
7, 408, ME1, MERMELADA IMPERIAL 1KG, 32, 1
15, 2433, PAGC, PAPA GAJO 2.3 (6PZ) CAJA, 774, 1
7, 579, PARRILLA, PARRILLADA IMPERIAL, 70, 0.25
15, 2535, QUC1, QUESO COTIJA SECO 1 TROZO 107, 107, 7.505
15, 2370, MAD1K, MANTEQUILLA DAISY 1KG, 107, 3
15, 2370, EM1, CATSUP EMBASA 1KG, 23, 5
15, 2370, JUPM, JUGO PACIFIC MIX 4L, 91, 4
15, 2370, PUTC3, PURE TOMATE COSTENA 3KG BOLSA (PRO), 67, 1
15, 2370, SASZLB, SALSA SOYA LOVE KITCHEN 20L (PRO), 429, 1
15, 2370, MASV, MAYONESA STAR VALUE 3.45KG AZUL, 184, 1
9, 1084, ARRIM, ARRACHERA MARINADA MAYOREO, 82, 12
19, 3254, QU, QUESO PANELA IMPERIAL 69, 45, 1
19, 3254, CRCCHORRO, CREMA IMPERIAL              , 44, 2
9, 1078, QUASG, QUESO AMARILLO SABINO GRANEL, 75, 0.5
9, 1078, QUPC, QUESO PANELA IMPERIAL CUADRADA 1KG 69, 69, 1.1
9, 1078, EM1, CATSUP EMBASA 1KG, 23, 1
9, 1078, CHMB800, CHAMPINON REBANADO 800GR, 42, 1
9, 1078, CHRV3A, CHILES RAJAS VITROLERO 3.8KG, 69, 1
9, 1078, CARA, CARNE RES AMPARITO 1KG, 62, 3
9, 1078, PABS, PAN BIMBOLLO SUPER 12PZ GRANDE, 66, 2
9, 1078, PAMNB, PAN MEDIAS NOCHES BIMBO 8PZ CHICO, 39.5, 3
9, 1078, CRIO, CREMA IMPERIAL ORO, 59, 2.5
9, 1078, JACC, JAMON CALIFORNIA CAPIS (PRO), 77, 1
9, 955, ZGOI3R, GOUDA IMPERIAL 3KG BARRA (GMI) 129, 129, 54.8
9, 950, NUPC, NUGGET POLLO (10KG) CAJA, 560, 1
13, 1640, CAPK, CABEZA PREPARADA KOWI 1/2KG, 72, 80
13, 1640, SASRSP, SALCHICHA SUPER PAVO ROS (HECTOR), 101, 100
13, 1640, SAVRH, SALCHICHA VIENA ROS 2.5KG (HECTOR), 96, 60
13, 1640, ZCARAC, CARNE RES AMPARITO (20PZ) (HECTOR), 1200, 2
13, 1678, MAD1C, MARGARINA DELICIA 1KG (10PZ) CAJA, 467, 1
13, 1678, CA1, CAJETA IMPERIAL 1KG ENVASE, 44, 10
7, 452, QUAMM, ADOBERA FUNDIR MOY 1/2KG 142, 71, 4
7, 452, CHR, CHORIZO RANCHERO FREIR 46, 46, 5.115
7, 452, CAPKK, CABEZA PREPARADA KOWI 1KG, 135, 5
7, 452, MAE90A, EXHIBIDOR EUGENIA 90GR (12P) EXHIBIDOR, 167, 1
7, 452, GEI, GELATINA SABORES AGUA/LECHE IMPERIAL, 10.5, 5
7, 452, PAFC, PAPAS FRANCESA IMPERIAL 2.5KG, 119, 1
7, 452, PH190, PHILADELPHIA 180GR PIEZA, 30, 3
6, 249, GOIB3, QUESO GOUDA IMPERIAL BARRA 3KG 134, 408, 1.3146666666666667
6, 249, GOIB3, QUESO GOUDA IMPERIAL BARRA 3KG 134, 408, 1.0253333333333334
6, 249, MAER1, MANTEQUILLA EUGENIA ROJA 1KG, 112, 2
6, 249, TON, TOCINO NAYAR, 113, 3
6, 249, CAC4, CATSUP CHEFS 4.5KG, 110, 1
6, 249, MAM3E, MAYONESA MEGA 3.57KG, 208, 1
12, 1628, BEY242, BEBER YOPLAIT 220ML, 8.5, 10
12, 1628, CAH, CARTERA HUEVO , 60, 0.5
12, 1628, PABBG, PAN BLANCO BIMBO GRANDE, 41, 1
13, 1912, QUMEVB, QUESO MOLIDO ECONOMICO VANIA (PRO) 5KG, 137.5, 2
14, 2029, QUOSMM, QUESO OAXACA SAN MIGUEL 1/2K (PRO) 136, 68, 1
14, 2029, BOR, BOLIS YOGURT 15PZ BOLSA, 22, 1
14, 2029, CALDC1, CAJETA LUPERCIO DOBLE CREMA 1KG (PRO), 59, 1
14, 2029, MAE90, MANTEQUILLA EUGENIA 90GR BARRITA, 14.5, 1
14, 2029, YOK, YOGURT YOPLAIT 1KG, 29.5, 3
14, 2029, CAH, CARTERA HUEVO , 60, 1
14, 2029, PAIBG, PAN INTEGRAL BIMBO GRANDE, 46, 1
14, 2029, CRIO, CREMA IMPERIAL ORO, 59, 1
14, 2029, JAPPSR, JAMON PECHUGA PAVO SAN RAFAEL, 291, 0.25
12, 1486, ADFSME, ADOBERA FUNDIR SANDRITA 1/2KG 165, 82.5, 1
12, 1486, QUM, QUESO MOLIDO MONARCA (PRO), 79, 0.5
12, 1486, SAV3, SALCHICHA VIVA 3KG, 113, 1
7, 475, CRIOC, CREMA IMPERIAL ORO CUBETA 18KG, 1064, 1
8, 707, ADM1, ADOBERA MESA IMPERIAL 1KG 77, 77, 5.31
8, 707, QUOIMK, QUESO OAXACA IMPERIAL 1/4KG 89, 22.25, 2
8, 707, EXMD90C, EXHIBIDOR DELICIA 90G (12PZ) EXHIBIDOR, 79, 1
8, 707, QUC2, QUESO COTIJA FRESCO 2 TROZO 79, 79, 1.848
13, 1782, PATP3, PASTA TOMATE PRINSA 3KG BOLSA, 78, 1
13, 1782, PITA3C, PINA EN TROZOS ASTRA 3KG , 115, 1
13, 1905, ADMO2, ADOBERA MESA ORO 2KG (PRO)105, 210, 2.9625
13, 1905, QUFSMD, ADOBERA SAN MIGUEL DORADA 1/4KG 134, 33.5, 12
13, 1905, CHN, CHULETA NAYAR 91, 91, 2.93
13, 1905, QU, QUESO PANELA IMPERIAL 69, 45, 1.9
13, 1905, REZ, REQUESON ORDENA (PRO) 43, 43, 1.075
13, 1905, CUP1, CUERITOS PICADOS IMPERIAL 1KG, 17.5, 5
13, 1905, EXMD90C, EXHIBIDOR DELICIA 90G (12PZ) EXHIBIDOR, 79, 3
13, 1905, GEIL, GELATINA MOSAICO IMPERIAL VASO CHICO, 10.5, 6
13, 1905, GEI, GELATINA SABORES AGUA/LECHE IMPERIAL, 10.5, 6
13, 1905, QUM, QUESO MOLIDO MONARCA (PRO), 79, 2
13, 1905, SAPZC2, SALCHICHA PAVO CAPIS 2.5KG (PRO), 134, 3
13, 1905, ASUPER, SALCHICHA SAN ANTONIO 3KG, 113, 3
13, 1905, SOI, SOPES MAIZ IMPERIAL, 17.5, 2
13, 1905, TOT, TORTILLA PARA TACO IMPERIAL 1/2KG, 17.5, 5
13, 1905, YAT, YAKULT TIRA (30PZ) COMPLETA, 198, 1
13, 1905, QUC2, QUESO COTIJA FRESCO 2 TROZO 79, 79, 2.875
13, 1905, CDC, CREMA CACAHUATE CORINA 340GR, 48, 3
10, 1332, QUOSJ1, QUESO OAXACA IMPERIAL ORO 1/4KG 122, 30.5, 5
10, 1332, NUP, NUGGETS POLLO IMPERIAL, 57, 1
10, 1332, PEBPC, PECHUGA BONELESS POLLO 2.4KG BOLSA, 309, 1
10, 1332, POE1, POLLO EMPANIZADO IMPERIAL, 72, 1
10, 1332, CRIO, CREMA IMPERIAL ORO, 59, 1
10, 1332, JAPT, JAMON PAVO IMPERIAL TRADICIONAL, 79, 1
10, 1332, JAPF, JAMON PIERNA IMPERIAL FUD, 95, 3
5, 10494, SAAP, SALCHICHA VIENA ANDALUCIA 3KG, 95.5, 1
5, 10494, CHM4, CHAMOY MEGA 4.1KG, 61, 1
5, 10564, CHCELX, CHILES RODAJAS COSTENA 3.6KG LATOTA , 123, 1
6, 94, QUMC, QUESO MANCHEGO CAPIS 400GR, 37, 1
6, 319, CRBT, CREMA BATIR TOP CREAM 2KG, 122, 4
6, 319, CRBTC, CREMA BATIR TOP CREAM 2KG (4PZ), 474, 1
6, 319, QUCB, QUESO CREMA IMPERIAL KILO, 53, 15
6, 319, QUMM, QUESO MOLIDO MONARCA 5KG BOLSA (PRO), 390, 5
6, 319, MASVCHC, MAYONESA STAR 950GR CHICO (10PZ) AZUL, 412, 2
6, 93, QUAMMM, QUESO ASADERO MOY 1KG (PRO), 134, 6.18
6, 93, CRCCHORRO, CREMA IMPERIAL              , 44, 2
6, 93, JACC, JAMON CALIFORNIA CAPIS (PRO), 77, 0.5
14, 1959, CRCCHORRO, CREMA IMPERIAL              , 44, 8
16, 2604, CA1, CAJETA IMPERIAL 1KG ENVASE, 44, 1
16, 2604, MAM34MMK, MAYONESA MCCORMICK 3.4KG, 277, 1
17, 3188, CAP, CATSUP EN PORCIONES 8GR (1000PZ)GRANDE, 209, 1
6, 114, QUPCB, QUESO PANELA ORO 85 (PRO), 55, 1
6, 114, TONO, TOSTADA NOPAL IMPERIAL VERDE , 15, 1
6, 114, TOIS, TOTOPOS IMPERIAL 260GR, 15.5, 2
5, 16, QUOIC, QUESO OAXACA IMPERIAL 1KG 89, 89, 0.98
5, 16, MIP, MINI PIZZA IMPERIAL, 16.5, 16
5, 16, SAPFG, SALCHICHA PAVO FUD GRANEL, 56, 0.5
5, 16, YOY4, YOGURT YOPLAIT 4KG CUBETA , 110, 1
5, 16, CAIC, CAJETA IMPERIAL 1/4 300GR, 15, 1
5, 16, CHRV3A, CHILES RAJAS VITROLERO 3.8KG, 69, 1
5, 16, MAIM, MAYONESA IMPERIAL 1/2KG, 42, 1
5, 16, JAPCV, JAMON PAVO CORONA, 165, 0.25
12, 1572, AGBL, AGUA BONAFONT 1.2L (12PZ), 99, 2
6, 254, CRZP, CREMA ORDEÑA (PRO), 29, 1.5
19, 3346, QUCI, QUESO MOZZARELLA CUBICADO IMPERIAL, 93, 1
19, 3346, CRIO, CREMA IMPERIAL ORO, 59, 1
19, 3346, JAVPCAP, JAMON VIRGINIA PAVO CAPIS (PRO), 111, 1.5
19, 3346, QUGA1, QUESO GOUDA ACOMODADO (PRO) 149, 149, 1
15, 2428, QUOIM, QUESO OAXACA IMPERIAL 1/2KG 89, 44.5, 3
15, 2428, REZ, REQUESON ORDENA (PRO) 43, 43, 0.49
15, 2428, PAFC, PAPAS FRANCESA IMPERIAL 2.5KG, 119, 1
9, 1002, YOY4, YOGURT YOPLAIT 4KG CUBETA , 110, 3
9, 1002, LENG, LECHERA NESTLE GRANEL (PRO), 59, 1
7, 549, ADFM, ADOBERA FUNDIR IMPERIAL 1/2KG 93, 46.5, 2.095
7, 549, EXMD90C, EXHIBIDOR DELICIA 90G (12PZ) EXHIBIDOR, 79, 2
7, 549, CHPR, CHICHARRON PRENSADO ROJO (PRO) 129, 129, 0.75
7, 549, QUC2, QUESO COTIJA FRESCO 2 TROZO 79, 79, 0.24
7, 549, LEC, LECHERA IMPERIAL 1/4 300GR, 17.5, 1
7, 549, CRIO, CREMA IMPERIAL ORO, 59, 1
13, 1883, GEI, GELATINA SABORES AGUA/LECHE IMPERIAL, 10.5, 10
13, 1883, PAGB, PAPAS GAJO 2.3KG BOLSA, 135, 1
13, 1883, PEBPC, PECHUGA BONELESS POLLO 2.4KG BOLSA, 309, 1
13, 1883, QUCI, QUESO MOZZARELLA CUBICADO IMPERIAL, 93, 1
13, 1883, ASUPER, SALCHICHA SAN ANTONIO 3KG, 113, 1
13, 1883, QUC2, QUESO COTIJA FRESCO 2 TROZO 79, 79, 0.5
13, 1883, HOLI, HORCHATA LIQUIDA IMPERIAL 1L /RINDE 8L, 65, 1
13, 1883, ALCI, ALITAS ADOBADAS IMPERIAL, 109, 1
13, 1883, JAFI, JAMON EXTRAFINO IMPERIAL, 94, 1
