2023,10,2,22965, CHPR, CHICHARRON PRENSADO ROJO (PRO) 129,129,5
2023,10,2,22965, ZCAPG, CATSUP EN PORCIONES 8GR (1000PZ) (GMI),195,5
2023,10,2,22965, CRP, CREMA PURA,22,3
2023,10,2,22966, CRCCHORRO, CREMA IMPERIAL              ,44,3
2023,10,2,22967, QUOIM, QUESO OAXACA IMPERIAL 1/2KG 89,44.5,1
2023,10,2,22968, ACOM1, ACEITE OLIVA E.V. MONASTERIO 1L,89,2
2023,10,2,22969, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,0.25
2023,10,2,22970, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,0.49
2023,10,2,22971, CRL4, CREMA LALA 4L CUBETA  (PRO),219,6
2023,10,2,22972, ARRI, ARRACHERA MARINADA IMPERIAL,84,2
2023,10,2,22972, CUP1, CUERITOS PICADOS IMPERIAL 1KG,17.5,1
2023,10,2,22972, QUCB, QUESO CREMA IMPERIAL KILO,53,1
2023,10,2,22973, ADFSK, ADOBERA FUNDIR SANDRITA 165,165,2.43
2023,10,2,22973, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,2.12
2023,10,2,22973, CRIO, CREMA IMPERIAL ORO,59,4
2023,10,2,22973, JAYR, JAMON YORK RIOJA (PRO),101.5,4
2023,10,2,22974, CRLL, CREMA LALA 900L ROJA,69,1
2023,10,2,22974, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,4.1
2023,10,2,22974, CRCCHORRO, CREMA IMPERIAL              ,44,8
2023,10,2,22975, QUPC, QUESO PANELA IMPERIAL CUADRADA 1KG 69,69,1
2023,10,2,22975, REIO, REQUESON IMPERIAL ORO 47,47,0.5
2023,10,2,22975, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,2,22976, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,2,22977, QUOSJ, QUESO OAXACA IMPERIAL ORO 1/2KG 122,61,1
2023,10,2,22977, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,2,22978, CRCCHORRO, CREMA IMPERIAL              ,44,3
2023,10,2,22979, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,5.8
2023,10,2,22979, QUFSMM1, ADOBERA SAN MIGUEL DORADA 1K (PRO) 135,134,4.04
2023,10,2,22979, QUFSMDM, ADOBERA SAN MIGUEL DORADA 1/2KG 135,67,8
